Medifilm Services;Qlik Medifilm - BI-System;https://galenica.atlassian.net/servicedesk/customer/portal/27/group/20/create/62
P&C Applications Services;Produit Personnes & Culture;https://galenica.atlassian.net/servicedesk/customer/portal/42/group/46/create/100
P&C Applications Services;Outil RH;https://galenica.atlassian.net/servicedesk/customer/portal/42/group/46/create/100
P&C Applications Services;Success Factors;https://galenica.atlassian.net/servicedesk/customer/portal/42/group/46/create/100
P&C Applications Services;Calitime;https://galenica.atlassian.net/servicedesk/customer/portal/42/group/46/create/100
P&C Applications Services;PEP;https://galenica.atlassian.net/servicedesk/customer/portal/42/group/46/create/100
P&C Applications Services;Timetool;https://galenica.atlassian.net/servicedesk/customer/portal/42/group/46/create/100
P&C Applications Services;KnowBe4;https://galenica.atlassian.net/servicedesk/customer/portal/42/group/46/create/100
P&C Applications Services;Moodle;https://galenica.atlassian.net/servicedesk/customer/portal/42/group/46/create/100
P&C Applications Services;Incamail;https://galenica.atlassian.net/servicedesk/customer/portal/42/group/46/create/100
P&C Applications Services;Umantis Applicant Management;https://galenica.atlassian.net/servicedesk/customer/portal/42/group/46/create/100
P&C Applications Services;Umantis Dialog;https://galenica.atlassian.net/servicedesk/customer/portal/42/group/46/create/100
Partner Integration & eBIP;JSM Échange de données (Outbounds, Inbounds);https://galenica.atlassian.net/servicedesk/customer/portal/13/group/16/create/44
Partner Integration & eBIP;JSM Rapports;https://galenica.atlassian.net/servicedesk/customer/portal/13/group/16/create/44
Partner Integration & eBIP;JSM Interface XML POS;https://galenica.atlassian.net/servicedesk/customer/portal/13/group/16/create/44
Partner Integration & eBIP;WebClient POS pour le système de test;https://galenica.atlassian.net/servicedesk/customer/portal/13/group/16/create/84
Partner Integration & eBIP;Permissions SPED (Portail de support pour l'échange de données électroniques);https://galenica.atlassian.net/servicedesk/customer/portal/13/group/16/create/83
Pharmacy Expansion Services;Intégration et/ou la transformation des pharmacies dans le monde de GaleniCare et de Coop Vitality du point de vue des logiciels.;https://galenica.atlassian.net/servicedesk/customer/portal/51/group/56/create/173
Platform Services;Platesformes CI/CD (Gitlab et Azure Devops);https://galenica.atlassian.net/servicedesk/customer/portal/12/group/14/create/41
Platform Services;Administration des conteneurs (AKS);https://galenica.atlassian.net/servicedesk/customer/portal/12/group/14/create/41
Platform Services;Observabilité et surveillance (Newrelic);https://galenica.atlassian.net/servicedesk/customer/portal/12/group/14/create/41
